idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage,time
1489,77,52,24,"white",1,0,12,0,0,0,0,6,3,0,0,6,6,40,52,1.503577,8
1489,78,52,25,"white",1,0,12,0,0,0,0,6,3,0,0,7.083333,7.083333,44,55,1.455752,9
1489,80,52,27,"white",1,0,12,0,0,0,0,6,3,0,,9.083333,9.083333,48,98,1.249127,10
1489,82,52,29,"white",1,0,12,0,0,0,0,6,3,0,0,9.333333,9.333333,44,1,1.334758,11
1490,83,48,34,"white",0,0,18,1,0,1,0,11,1,,11,10.59615,3.916667,40,42,2.403126,12
1490,85,48,36,"white",0,0,18,1,0,1,0,11,2,0,,12.59615,2.25,40,104,2.336068,13
1490,87,48,38,"white",0,0,18,1,1,0,0,11,1,1,,14.59615,.4166667,45,104,2.405015,14
1490,88,48,39,"white",0,0,18,1,1,0,0,12,2,1,0,16.01923,1.916667,40,74,2.577504,15
1491,77,53,23,"white",0,1,16,1,0,0,0,12,1,0,0,5.5,2.75,40,52,1.965213,8
1491,78,53,24,"white",1,0,16,1,1,0,0,,1,,0,6.538462,3.166667,40,54,2.023973,9
1491,80,53,26,"white",0,0,16,1,1,0,0,11,1,0,,8.423077,1.333333,40,98,1.852248,10
1491,82,53,28,"white",0,0,16,1,0,1,0,5,1,0,,10.30769,.1666667,60,98,1.609438,11
1491,83,53,29,"white",0,0,16,1,0,1,0,5,1,0,0,11.34615,1.25,90,54,1.221116,12
1492,68,48,19,"white",0,1,12,0,0,0,0,7,3,,0,.7692308,.25,36,40,1.516161,1
1492,69,48,20,"white",0,1,12,0,0,0,0,12,3,,0,1.730769,.5,40,50,1.843255,2
1492,70,48,21,"white",0,1,12,0,0,0,0,12,3,,0,2.826923,.5833333,40,57,1.839388,3
1492,71,48,22,"white",0,1,12,0,0,0,0,5,2,0,0,3.807692,1.5,48,51,1.348854,4
1492,72,48,23,"white",1,0,12,0,0,0,0,11,3,0,0,4.826923,.8333333,40,53,1.493794,5
1492,73,48,24,"white",1,0,12,0,0,0,0,11,3,,0,5.903846,1.166667,40,56,1.558933,6
1492,75,48,26,"white",0,0,12,0,0,0,0,11,3,,0,6.903846,2.5,40,52,1.632811,7
1492,77,48,28,"white",1,0,12,0,0,0,0,11,3,1,0,7.903846,4.5,40,52,1.79126,8
1492,80,48,31,"white",0,0,12,0,1,0,0,9,8,,26,10.11539,1.416667,40,72,2.395162,10
1492,82,48,33,"white",0,0,12,0,1,0,0,9,8,1,14,10.86539,3.416667,40,39,2.397895,11
1492,83,48,34,"white",0,0,12,0,1,0,0,6,3,1,32,11.25,,28,20,1.307891,12
1492,85,48,36,"white",0,0,12,0,1,0,0,4,6,1,27,12.40385,.3333333,40,60,2.444725,13
1492,87,48,38,"white",0,0,12,0,1,0,0,4,6,1,0,12.94231,.3333333,40,28,2.357713,14
1492,88,48,39,"white",0,0,12,0,1,0,0,4,6,1,2,14.40385,.3333333,40,76,2.485547,15
1493,69,49,19,"white",0,1,12,0,0,0,0,6,3,,3,.3461539,.3333333,25,18,1.361601,2
1493,71,49,21,"white",1,0,12,0,0,0,0,11,3,0,0,2.461539,1.75,40,54,1.405048,4
1493,72,49,22,"white",1,0,12,0,0,0,0,6,3,,3,2.942308,2,24,25,1.388519,5
1493,73,49,23,"white",1,0,12,0,0,0,0,6,3,0,0,3.865385,1,26,48,1.520959,6
1493,75,49,25,"white",1,0,12,0,0,0,0,11,3,,1,4.673077,.4166667,40,42,1.285054,7
1493,77,49,27,"white",1,0,12,0,0,0,0,11,3,0,0,5.673077,2.416667,40,52,1.545998,8
1493,78,49,28,"white",1,0,12,0,0,0,0,11,3,,0,6.711538,3,40,54,1.618507,9
1493,87,49,37,"white",1,0,12,0,0,0,0,4,4,0,1,8.846154,.4166667,8,20,1.653599,14
1494,68,49,18,"white",0,1,12,0,0,0,0,4,6,,2,.3461539,.3333333,40,18,1.661494,1
1494,70,49,20,"white",0,1,12,0,0,0,0,4,6,1,16,1.615385,1.25,40,41,1.661662,3
1494,73,49,23,"white",0,1,12,0,0,0,0,4,3,1,24,3.192308,.5833333,40,28,1.924955,6
1494,75,49,25,"white",0,1,12,0,0,0,0,4,6,,6,4.076923,2.583333,42,46,2.061115,7
1494,77,49,27,"white",0,1,12,0,0,0,0,4,3,1,8,4.923077,4.583333,40,44,2.13662,8
1494,78,49,28,"white",0,1,12,0,0,0,0,4,3,1,0,5.961538,5.666667,40,54,2.150527,9
1494,80,49,30,"white",0,1,12,0,0,0,0,4,11,1,,7.846154,7.583333,40,98,2.110982,10
1494,82,49,32,"white",0,1,12,0,0,0,0,4,3,1,,9.730769,9.583333,40,98,2.140066,11
1494,83,49,33,"white",0,1,12,0,0,0,0,4,3,1,0,10.71154,10.58333,40,51,2.184442,12
1494,85,49,35,"white",1,0,12,0,0,0,0,4,6,1,,12.71154,12.58333,40,104,2.167516,13
1494,87,49,37,"white",1,0,12,0,0,0,0,,6,1,,14.71154,14.58333,40,104,2.13849,14
1494,88,49,38,"white",1,0,12,0,0,0,0,4,6,1,0,16.13461,16,40,74,2.085862,15
1495,69,48,20,"white",0,0,10,0,0,0,0,9,6,,19,.3269231,.25,24,4,.8915981,2
1495,70,48,22,"white",0,0,10,0,0,0,0,4,6,1,6,.8333333,.8333333,40,0,1.508986,3
1495,71,48,23,"white",1,0,10,0,0,0,0,4,6,1,0,1.833333,1.833333,40,50,1.663622,4
1495,78,48,30,"white",0,0,10,0,0,0,0,6,8,,0,2.871795,.25,40,54,.8904731,9
1495,80,48,31,"white",0,0,10,0,0,0,0,6,8,1,,4.756411,.5,40,98,.7698088,10
1495,82,48,33,"white",0,0,10,0,0,0,0,6,4,1,29,5.506411,.1666667,20,39,.2231435,11
1495,83,48,34,"white",0,0,10,0,0,0,0,6,4,,17,6.198718,.6666667,12,36,1.098612,12
1495,85,48,36,"white",1,0,10,0,0,0,0,6,8,0,,7.775641,.3333333,40,82,.9888614,13
1496,75,53,21,"white",1,0,13,0,0,0,1,11,1,,0,3.147436,.75,40,47,1.748024,7
1496,77,53,23,"white",1,0,13,0,0,0,1,11,1,0,0,4.147436,.75,40,52,2.070783,8
1496,78,53,24,"white",1,0,13,0,0,0,1,11,1,0,0,5.205129,1.75,40,55,2.086747,9
1496,80,53,26,"white",1,0,13,0,0,0,0,11,1,0,0,6.955129,1.333333,40,91,2.244339,10
1496,82,53,28,"white",1,0,13,0,0,0,1,11,1,0,,8.839745,1.833333,35,98,2.444952,11
1496,87,53,33,"white",1,0,13,0,0,1,0,11,1,0,0,12.76282,1.083333,4,100,3.876101,14
1497,69,50,18,"white",0,1,12,0,0,0,0,6,3,,2,.25,.25,48,12,.9308188,2
1497,70,50,19,"white",1,0,12,0,0,0,0,11,4,,0,1.307692,.5,48,55,1.361601,3
1497,71,50,20,"white",1,0,12,0,0,0,0,6,3,0,0,2.307692,1.833333,40,52,1.518572,4
1497,72,50,21,"white",1,0,12,0,0,0,0,8,3,0,0,3.346154,.8333333,40,54,1.602993,5
1497,73,50,22,"white",1,0,12,0,0,0,0,8,3,0,0,4.288462,1.833333,40,49,1.61747,6
1497,75,50,24,"white",1,0,12,0,0,0,0,,3,,0,5.288462,3.833333,40,52,1.818976,7
1497,77,50,26,"white",1,0,12,0,0,0,0,8,3,0,0,6.288462,5.75,40,52,1.882013,8
1498,68,45,22,"white",1,0,12,0,0,0,0,4,6,,0,1,0,40,52,1.766854,1
1498,69,45,23,"white",1,0,12,0,0,0,0,4,6,,0,2,.9166667,40,52,1.9666,2
1498,70,45,24,"white",1,0,12,0,0,0,0,4,6,1,0,3.038462,2,40,54,1.958156,3
1498,71,45,25,"white",1,0,12,0,0,0,0,4,6,1,0,4.096154,3,40,55,1.973214,4
1498,72,45,26,"white",1,0,12,0,0,0,0,4,6,1,0,5.096154,4,40,52,2.002694,5
1498,73,45,27,"white",1,0,12,0,0,0,0,4,6,1,0,6.057693,5,40,50,1.879834,6
1498,75,45,29,"white",1,0,12,0,0,0,0,4,6,,0,7.057693,7,40,52,1.748024,7
1498,77,45,31,"white",1,0,12,0,0,0,0,6,8,0,3,7.480769,.5,25,22,1.215895,8
1498,78,45,32,"white",1,0,12,0,0,0,0,6,8,0,0,8.557693,1.583333,25,56,1.209544,9
1498,80,45,34,"white",1,0,12,0,0,0,0,6,2,0,,10.44231,1.25,42,98,1.927261,10
1498,82,45,36,"white",1,0,12,0,0,0,0,6,2,0,,12.32692,3.333333,45,98,2.039921,11
1499,72,52,19,"white",0,1,12,0,0,0,0,11,3,,5,.8846154,.3333333,40,46,1.262201,5
1499,73,52,20,"white",0,1,12,0,1,0,0,11,3,0,0,1.865385,1,32,51,1.48508,6
1499,75,52,22,"white",1,0,12,0,0,0,0,7,3,,0,2.865385,1.583333,38,52,1.595832,7
1499,77,52,24,"white",1,0,12,0,0,0,0,7,3,0,0,3.865385,.25,37,52,1.490154,8
1499,78,52,25,"white",1,0,12,0,0,0,0,7,3,1,0,4.923077,1.333333,37,55,1.543035,9
1499,82,52,29,"white",1,0,12,0,0,0,0,4,4,0,,7.173077,3.5,20,98,2.420368,11
1499,83,52,30,"white",1,0,12,0,0,0,0,4,4,0,0,8.115385,4.416667,13,49,2.47023,12
1499,85,52,32,"white",1,0,12,0,0,0,0,7,3,0,2,10.07692,.75,40,102,1.591354,13
1499,87,52,34,"white",1,0,12,0,0,0,0,7,3,0,,12.07692,2.666667,40,104,1.637469,14
1499,88,52,35,"white",1,0,12,0,0,0,0,7,3,,0,13.51923,3.833333,40,75,1.591566,15
1500,73,52,20,"white",0,1,12,0,1,0,0,6,3,0,2,.9423077,.9166667,40,49,1.394327,6
1500,75,52,22,"white",0,1,12,0,0,0,0,6,3,,0,3.083333,3.083333,40,50,1.440539,7
1500,77,52,24,"white",0,1,12,0,0,0,0,4,6,0,0,4.083333,1.333333,40,52,1.280434,8
1500,78,52,25,"white",0,1,12,0,0,0,0,4,6,0,2,5.102564,2.333333,40,53,1.572449,9
1500,80,52,27,"white",0,1,12,0,0,0,0,12,3,0,,6.987179,1.583333,40,98,1.522636,10
1500,82,52,29,"white",0,1,12,0,0,0,0,12,3,0,10,8.679487,3.666667,40,88,1.611436,11
1500,83,52,30,"white",0,1,12,0,0,0,0,6,3,0,,8.98718,.4166667,40,16,1.168778,12
1500,87,52,34,"white",0,1,12,0,0,0,0,12,3,1,,10.77564,1,40,57,1.629306,14
1500,88,52,35,"white",1,0,12,0,0,1,1,6,11,,4,11.92949,1.916667,40,60,1.029977,15
1501,68,45,22,"white",1,0,9,0,0,1,0,4,6,,0,.4230769,.3333333,40,22,1.047274,1
1502,68,48,20,"white",0,0,8,0,1,0,0,6,8,,0,.1730769,.0833333,48,9,.9339457,1
1502,69,48,21,"white",0,0,8,0,0,0,0,6,3,,0,.6153846,.4166667,48,23,1.361601,2
1503,73,53,19,"other",0,1,10,0,0,1,0,11,8,,0,1,1,16,8,1.262201,6
1503,77,53,23,"other",0,1,10,0,0,1,0,6,8,0,50,1.653846,0,32,2,.87387,8
1503,78,53,24,"other",0,1,10,0,0,1,0,11,8,0,5,2.115385,0,32,24,1.250366,9
1503,80,53,26,"other",0,1,10,0,0,0,0,11,8,0,4,3.115385,.3333333,32,52,1.416436,10
1503,82,53,28,"other",0,1,10,0,0,0,0,11,8,0,10,4,1,40,46,1.466499,11
1504,68,46,21,"white",1,0,12,0,0,1,0,5,3,,0,2.583333,2.583333,40,52,1.532782,1
1504,69,46,22,"white",1,0,12,0,0,1,0,5,3,,0,3.583333,3.5,40,52,1.609438,2
1504,70,46,23,"white",1,0,12,0,0,1,0,5,3,1,0,4.583333,4.583333,40,21,1.597714,3
1504,71,46,24,"white",1,0,12,0,0,1,0,5,3,1,0,5.583333,5.583333,40,51,1.793984,4
1504,73,46,26,"white",1,0,12,0,1,0,1,9,2,0,0,6.756411,.8333333,56,40,.8751323,6
1504,75,46,28,"white",1,0,12,0,1,0,0,9,2,,0,7.756411,.4166667,85,52,1.521197,7
1505,69,45,23,"white",1,0,16,1,0,1,1,7,3,,0,1.788461,.25,40,46,1.439719,2
1505,71,45,25,"white",1,0,16,1,0,1,1,6,4,,,1.788461,.5,40,,.4752341,4
1505,72,45,26,"white",0,0,16,1,0,1,1,6,3,0,0,2.769231,1.75,40,51,1.598673,5
1505,73,45,27,"white",0,0,16,1,0,1,1,6,3,0,0,3.711538,2.75,40,49,1.842212,6
1505,75,45,29,"white",0,0,16,1,0,1,1,6,3,,0,4.833333,4.833333,45,52,1.753889,7
1505,77,45,31,"white",1,0,16,1,1,0,0,6,3,0,0,6.75,6.75,40,52,2.133074,8
1505,78,45,32,"white",0,0,16,1,0,0,1,6,3,0,0,7.769231,7.75,40,53,2.262693,9
1505,80,45,34,"white",0,0,16,1,0,1,0,12,3,0,,9.653847,1.083333,40,98,1.753308,10
1505,82,45,36,"white",0,0,16,1,0,1,0,6,2,0,,11.53846,3.083333,45,98,1.490654,11
1505,83,45,37,"white",0,0,16,1,0,1,0,6,4,0,0,12.5,4.083333,50,50,1.642506,12
1505,85,45,39,"white",0,0,16,1,0,1,0,6,4,0,,14.5,6.083333,40,104,2.029138,13
1505,87,45,41,"white",0,0,16,1,0,1,0,6,4,0,,16.5,8.083333,40,104,2.084861,14
1505,88,45,43,"white",0,0,16,1,0,1,0,6,2,0,0,18.03846,9.5,40,80,2.142242,15
1506,70,49,20,"white",0,1,13,0,0,1,0,10,1,,0,1.038462,.1666667,40,35,1.584745,3
1506,71,49,21,"white",1,0,13,0,0,0,0,8,3,0,0,2.057692,1.416667,40,53,1.5662,4
1506,72,49,22,"white",1,0,13,0,0,0,0,8,4,0,0,3.038461,2.416667,40,51,1.636895,5
1506,73,49,23,"white",1,0,13,0,0,0,0,8,4,0,0,4.038462,3.333333,40,52,1.71278,6
1506,75,49,25,"white",1,0,13,0,0,1,0,8,3,,0,5.416667,5.416667,40,39,1.622861,7
1506,88,49,38,"white",1,0,13,0,0,1,1,7,3,0,0,6.628205,1.25,40,63,1.664267,15
1507,80,48,32,"white",0,1,18,1,1,0,1,4,1,1,,5.942308,2.583333,40,98,1.932291,10
1507,82,48,34,"white",0,1,18,1,1,0,1,4,1,1,,7.826923,4.666667,40,98,1.975469,11
1507,85,48,37,"white",0,1,18,1,1,0,1,4,1,0,,10.84615,7.666667,40,104,2.284501,13
1507,87,48,39,"white",0,1,18,1,1,0,1,,1,0,,12.84615,9.583333,40,104,2.315048,14
1507,88,48,40,"white",0,1,18,1,1,0,1,4,1,0,0,14.28846,11.08333,40,75,2.324091,15
1508,77,52,24,"white",0,1,17,1,0,1,0,11,1,0,0,3.333333,1.583333,40,52,2.10607,8
1508,78,52,25,"white",0,1,17,1,0,1,0,11,1,0,0,4.410256,2.666667,40,56,2.13908,9
1508,80,52,27,"white",1,0,17,1,0,1,0,11,1,0,,6.294872,4.666667,40,98,2.267328,10
1508,82,52,29,"white",1,0,17,1,0,1,0,11,1,0,,8.179487,6.583333,40,98,2.36368,11
1508,83,52,30,"white",1,0,17,1,0,1,0,11,1,0,0,9.198718,7.583333,40,53,2.401295,12
1508,85,52,32,"white",1,0,17,1,0,1,0,11,1,0,,11.19872,9.583333,40,104,2.420766,13
1508,87,52,34,"white",1,0,17,1,0,1,0,11,1,0,,13.19872,11.58333,,104,2.400476,14
1508,88,52,35,"white",1,0,17,1,0,1,0,11,1,0,0,14.5641,13,40,71,2.392611,15
1509,68,47,20,"white",0,0,10,0,0,0,0,,8,,0,1.833333,1.833333,37,34,1.09946,1
1509,69,47,21,"white",1,0,10,0,0,0,0,6,8,,0,2.48718,.25,44,34,1.27686,2
1509,70,47,22,"white",0,0,10,0,0,1,0,6,8,0,1,3.064103,.5833333,23,30,1.138967,3
1510,85,45,39,"white",0,0,14,0,0,0,1,4,3,1,,10.33333,10.33333,40,104,1.722831,13
1510,87,45,41,"white",0,0,14,0,0,0,1,4,3,1,,12.33333,12.33333,40,104,1.900459,14
1511,68,48,19,"white",0,1,11,0,0,1,0,4,5,,0,1.083333,1.083333,48,52,1.403949,1
1511,69,48,20,"white",0,1,11,0,0,1,0,5,3,,0,1.929487,.1666667,33,44,1.398416,2
1511,71,48,22,"white",0,1,11,0,0,1,0,11,8,,0,3.698718,1.333333,40,49,1.763906,4
1511,72,48,23,"white",0,1,11,0,0,1,0,11,8,0,0,4.698718,2.333333,40,52,1.517548,5
1511,73,48,24,"white",0,1,11,0,0,1,0,11,8,,18,5.333333,3,40,33,1.30375,6
1512,70,48,22,"white",0,1,13,0,0,0,0,11,8,0,0,3.358974,1.5,40,55,.6355773,3
1512,71,48,23,"white",0,1,13,0,0,0,0,11,8,0,12,4.070513,2.416667,40,37,1.611663,4
1512,72,48,24,"white",0,1,13,0,0,0,0,11,8,0,0,5.051282,3.416667,35,51,1.297919,5
1512,73,48,25,"white",1,0,13,0,0,0,0,11,8,0,0,6.070513,4.416667,40,53,1.51211,6
1512,75,48,27,"white",1,0,13,0,0,0,0,11,8,,0,6.333333,6.333333,40,0,1.256616,7
1512,85,48,37,"white",1,0,13,0,0,0,0,6,4,0,6,14.64103,.1666667,5,16,.5833963,13
1513,68,45,22,"white",1,0,16,1,0,1,0,11,13,,0,.6346154,.5833333,37,33,2.05236,1
1513,75,45,29,"white",1,0,16,1,0,0,0,11,3,,1,1.576923,0,24,1,1.622861,7
1513,77,45,31,"white",1,0,16,1,0,0,0,11,3,0,0,1.576923,.3333333,24,0,1.440539,8
1514,68,44,23,"white",1,0,16,1,0,1,0,11,1,,0,.5833333,.5833333,40,26,2.130894,1
1514,69,44,24,"white",1,0,16,1,1,0,0,11,1,,0,1.583333,.6666667,40,52,2.189061,2
1514,70,44,25,"white",1,0,16,1,0,1,0,11,1,,0,2.217949,1,40,33,2.191789,3
1514,71,44,26,"white",1,0,16,1,0,1,0,,1,,1,3.102564,.8333333,40,46,2.168054,4
1515,68,43,24,"white",1,0,16,1,0,1,0,11,13,,0,.8076923,,50,42,1.821836,1
1515,87,43,43,"white",1,0,16,1,0,0,0,11,3,1,0,3.25,.75,20,85,1.383363,14
1515,88,43,44,"white",1,0,16,1,0,0,0,11,3,1,0,4.403846,2.166667,25,60,1.829678,15
1516,68,47,20,"black",0,1,13,0,0,1,0,11,3,,0,1.583333,1.583333,39,52,1.708672,1
1516,69,47,21,"black",0,1,13,0,0,1,0,11,3,,0,2.583333,2.5,36,52,1.858582,2
1516,70,47,22,"black",0,1,13,0,0,1,0,11,3,,2,3.564103,3,42,51,1.715773,3
1516,71,47,23,"black",0,1,13,0,0,1,0,6,3,,0,4.121795,.6666667,40,29,1.549395,4
1517,69,50,18,"black",0,1,12,0,0,1,0,11,3,,9,2.076923,.3333333,32,43,1.22807,2
1517,70,50,20,"black",0,1,12,0,0,1,0,11,3,,0,2.903846,.5,32,43,1.22807,3
1517,72,50,22,"black",0,1,12,0,0,1,0,12,3,0,,3.461539,.0833333,40,,1.611576,5
1517,73,50,22,"black",0,1,12,0,0,1,0,12,3,0,0,4.365385,1,40,47,1.597267,6
1518,85,52,32,"black",0,0,15,1,0,1,0,4,6,1,,7.416667,7.416667,40,104,2.375156,13
1519,73,43,29,"white",1,0,16,1,1,0,1,,3,,0,4.019231,1.583333,45,47,1.243852,6
1519,75,43,31,"white",1,0,16,1,1,0,1,11,13,,0,5.019231,2.416667,45,52,1.649178,7
1519,77,43,33,"white",1,0,16,1,1,0,1,11,13,0,12,5.019231,2.75,50,0,1.513789,8
1519,78,43,34,"white",1,0,16,1,1,0,0,12,2,0,0,5.115385,.0833333,30,5,1.551951,9
1519,85,43,41,"white",1,0,16,1,1,0,0,11,3,0,0,7.153846,.25,15,30,1.639449,13
1519,87,43,43,"white",1,0,16,1,1,0,0,12,3,0,0,8.038462,.4166667,40,46,1.653599,14
1519,88,43,44,"white",1,0,16,1,1,0,0,12,3,,0,8.576923,.9166667,40,28,1.525765,15
1520,68,46,21,"white",1,0,12,0,0,1,0,6,3,,0,1,.9166667,45,52,1.29162,1
1520,69,46,22,"white",1,0,12,0,0,1,1,6,3,,1,1.942308,.4166667,44,49,1.522869,2
1520,70,46,23,"white",1,0,12,0,0,1,1,6,3,0,0,2.980769,1.416667,44,54,1.666078,3
1520,71,46,24,"white",1,0,12,0,0,1,1,,3,,0,3.673077,2.083333,40,36,1.762589,4
1520,72,46,25,"white",1,0,12,0,0,1,1,11,3,0,0,4.634615,.9166667,23,50,1.43437,5
1520,73,46,26,"white",1,0,12,0,0,1,1,6,3,0,0,5.634615,.3333333,7,52,1.671958,6
1520,75,46,28,"white",1,0,12,0,0,1,1,8,3,,0,6.230769,.25,40,31,1.846004,7
1520,77,46,30,"white",1,0,12,0,0,1,1,4,3,0,0,7.211538,.9166667,40,51,1.79126,8
1520,78,46,31,"white",1,0,12,0,0,1,1,6,3,0,0,8.25,2,40,54,1.838153,9
1520,80,46,33,"white",1,0,12,0,0,1,1,4,3,0,,10.13462,3.916667,40,98,1.702015,10
1520,82,46,35,"white",1,0,12,0,0,1,1,4,3,0,,12.01923,.75,40,98,1.609438,11
1520,83,46,36,"white",1,0,12,0,0,1,1,4,3,0,0,13.03846,1.833333,40,53,1.751578,12
1520,85,46,38,"white",1,0,12,0,0,1,1,4,2,0,,15.03846,3.75,44,104,2.219476,13
1520,87,46,40,"white",1,0,12,0,0,1,1,4,2,0,,17.03846,5.833333,43,104,2.571488,14
1520,88,46,41,"white",1,0,12,0,0,1,1,4,2,0,0,18.42308,7.166667,43,72,2.475198,15
1521,72,47,24,"white",1,0,11,0,0,1,1,6,8,0,0,1.25,.75,43,39,1.146688,5
1521,73,47,25,"white",1,0,11,0,0,1,1,6,8,,1,2.192308,1.333333,43,49,1.274249,6
1521,77,47,29,"white",1,0,11,0,0,1,1,6,8,0,0,2.538462,.4166667,26,18,1.529895,8
1521,78,47,30,"white",1,0,11,0,0,1,0,6,3,,0,2.653846,.5833333,40,6,1.098112,9
1522,70,51,18,"white",0,1,12,0,0,1,0,6,8,,15,2.442308,.5833333,20,23,.8915981,3
1522,71,51,19,"white",1,0,12,0,0,1,0,6,3,,10,2.615385,.3333333,20,9,.8462984,4
1522,78,51,26,"white",1,0,12,0,0,1,0,8,8,0,0,3.211539,.5833333,15,31,1.959386,9
1522,85,51,33,"white",1,0,12,0,0,1,0,12,13,0,0,4.038462,1,7,42,1.519489,13
1522,88,51,36,"white",1,0,12,0,0,1,0,8,3,,1,5.230769,.25,15,30,1.69282,15
1523,70,51,18,"white",0,1,12,0,0,1,0,6,8,,15,.8397436,.5,18,9,.9506581,3
1523,73,51,21,"white",0,0,12,0,0,1,0,6,8,,0,2.589744,.3333333,40,22,1.327118,6
1523,75,51,23,"white",0,0,12,0,0,1,0,6,4,,0,3.589744,2,40,52,1.335179,7
1523,78,51,26,"white",0,0,12,0,0,1,0,7,3,0,0,5.666667,2.583333,40,56,1.780994,9
1523,80,51,28,"white",1,0,12,0,0,1,0,7,3,0,,7.551282,4.5,40,98,1.790604,10
1523,82,51,30,"white",1,0,12,0,0,1,0,7,3,1,,9.435898,6.5,40,98,1.750937,11
1523,83,51,31,"white",1,0,12,0,0,1,0,7,3,0,0,10.49359,7.5,48,55,1.936673,12
1523,87,51,35,"white",1,0,12,0,0,1,0,7,2,1,,14.49359,11.5,45,104,1.966948,14
1523,88,51,36,"white",1,0,12,0,0,1,0,7,2,0,0,15.87821,12.83333,40,72,1.862719,15
1525,68,45,22,"white",0,1,12,0,0,1,0,7,4,,0,1,0,40,52,1.446769,1
1525,69,45,23,"white",0,1,12,0,0,1,0,7,3,,0,2,1,38,52,1.628761,2
1525,70,45,24,"white",1,0,12,0,0,1,0,7,3,0,0,2.961538,2,40,50,1.679207,3
1525,71,45,25,"white",1,0,12,0,0,1,0,7,3,0,0,3.923077,3,40,50,1.771511,4
1525,72,45,26,"white",1,0,12,0,0,1,0,7,3,0,0,4.826923,3.916667,40,47,1.732205,5
1525,73,45,27,"white",1,0,12,0,0,1,0,7,3,,0,5.019231,4.166667,36,10,1.641053,6
1525,75,45,29,"white",1,0,12,0,0,1,0,11,3,,0,5.230769,.75,15,11,1.217396,7
1525,77,45,31,"white",1,0,12,0,0,0,0,11,3,0,0,5.807692,.75,10,30,1.567017,8
1525,87,45,41,"white",1,0,12,0,0,0,0,11,8,0,0,6.653846,.5,30,29,1.246532,14
1525,88,45,43,"white",1,0,12,0,0,0,0,11,8,,0,7.769231,.75,35,58,1.484713,15
1526,88,45,42,"white",1,0,11,0,0,0,0,9,7,0,0,2.121795,.75,30,41,1.194264,15
1527,71,51,19,"white",0,1,12,0,0,0,0,9,7,0,49,.0833333,.0833333,8,,.1075852,4
1527,72,51,20,"white",0,1,12,0,0,0,0,9,7,0,0,1.166667,1.166667,4,55,.761426,5
1527,73,51,21,"white",0,1,12,0,0,0,0,9,7,,0,1.916667,1.916667,8,,.761426,6
1527,75,51,23,"white",0,1,12,0,0,0,0,7,3,,0,2.916667,1.333333,40,52,1.724213,7
1527,78,51,26,"white",0,1,12,0,0,0,0,7,3,,18,4.493589,3.583333,40,30,1.742758,9
1528,73,53,19,"white",0,1,12,0,0,0,0,9,7,0,13,.6346154,.0833333,25,5,.7011794,6
1528,75,53,21,"white",0,1,12,0,0,0,0,7,3,,0,1.634615,1.166667,40,52,1.622861,7
1529,85,49,35,"white",1,0,13,0,0,1,0,11,1,0,,13.78846,1.583333,40,102,1.762051,13
1529,87,49,37,"white",1,0,13,0,0,1,0,11,1,0,,15.78846,3.666667,40,104,1.766927,14
1529,88,49,38,"white",1,0,13,0,0,1,0,11,1,0,0,17.13461,5,40,70,1.791491,15
1530,68,50,17,"white",0,1,10,0,0,1,0,9,7,,0,.4807692,0,3,25,.2407985,1
1530,70,50,19,"white",1,0,10,0,0,1,0,6,1,,0,1.519231,0,36,6,1.584745,3
1530,73,50,22,"white",1,0,10,0,0,1,0,9,7,,0,1.807692,.0833333,40,4,.3306425,6
1530,75,50,24,"white",0,0,10,0,0,1,0,4,3,,0,2,1.166667,40,10,1.217396,7
1530,77,50,26,"white",0,0,10,0,0,1,0,6,8,0,0,2.057692,.0833333,14,3,1.050621,8
1530,82,50,31,"white",1,0,10,0,0,1,0,6,8,0,0,2.653846,.5,32,26,1.275272,11
1530,88,50,38,"white",0,0,10,0,0,1,0,6,4,0,0,6.634615,4,28,12,2.415525,15
1531,70,52,17,"white",1,0,10,0,0,1,0,9,7,,0,1.711538,.9166667,13,4,.198451,3
1531,72,52,19,"white",0,0,10,0,0,1,0,6,8,,6,2.211539,.75,40,26,.6953714,5
1531,88,52,36,"white",1,0,10,0,0,1,0,4,4,0,0,4.076923,1.416667,35,69,.8340982,15
1532,73,50,22,"white",0,1,16,1,0,1,0,11,1,0,0,1.820513,.6666667,40,34,2.166746,6
1532,75,50,24,"white",0,1,16,1,0,1,0,11,1,,0,2.820513,2.5,40,52,2.234436,7
1532,77,50,26,"white",1,0,16,1,0,1,0,11,1,0,0,3.820513,1,41,52,2.08951,8
1532,78,50,27,"white",1,0,16,1,0,1,0,11,1,,0,4.666667,1.916667,44,44,2.111753,9
1532,80,50,29,"white",1,0,16,1,0,0,0,11,1,0,,6.166667,1.583333,40,78,2.345529,10
1532,82,50,31,"white",1,0,16,1,0,0,0,11,1,0,,8.051282,3.5,40,98,2.40243,11
1532,83,50,32,"white",1,0,16,1,0,0,0,11,4,0,0,9.089744,4.583333,40,54,2.44639,12
1532,85,50,34,"white",1,0,16,1,0,0,0,11,8,0,,11.08974,6.583333,50,104,2.489971,13
1532,87,50,36,"white",1,0,16,1,0,0,0,11,2,0,,13.08974,8.5,45,104,2.75753,14
1533,77,49,27,"white",1,0,13,0,0,0,0,4,3,1,0,7.730769,4,40,52,2.452658,8
